"id","name","code","executive","employee","worker"
occupation_type_employee_352014,PARAMEDICOS,352014,True,True,True,
occupation_type_employee_353001,AUXILIAR DE PARTERA,353001,True,True,True,
occupation_type_employee_353002,COMADRONA (PARTERA PRACTICA),353002,True,True,True,
occupation_type_employee_353003,MATRONA (PARTERA PRACTICA),353003,True,True,True,
occupation_type_employee_353004,PARTERA PRACTICA,353004,True,True,True,
occupation_type_employee_354001,CURANDERO,354001,True,True,True,
occupation_type_employee_354002,"CURANDERO-NATURISTA, ALDEA",354002,True,True,True,
occupation_type_employee_354003,"CURANDERO, RELIGIOSO",354003,True,True,True,
occupation_type_employee_354004,"CURANDERO, SUGESTION",354004,True,True,True,
occupation_type_employee_354005,ESPECIALISTA EN ORTOPTIA Y/O ORTOFONIA,354005,True,True,True,
occupation_type_employee_354006,HERBOLARIO,354006,True,True,True,
occupation_type_employee_354007,HUESERO,354007,True,True,True,
occupation_type_employee_354008,NATUROPATA,354008,True,True,True,
occupation_type_employee_355001,TECNICO ORTOPEDICO,355001,True,True,True,
occupation_type_employee_355002,TECNOLOGO PROTESIS,355002,True,True,True,
occupation_type_employee_355003,TECNICO RADIOLOGO,355003,True,True,True,
occupation_type_employee_355004,TECNOLOGO MEDICO,355004,True,True,True,
occupation_type_employee_356001,TECNICO EN LABORATORIO CLINICO,356001,True,True,True,
occupation_type_employee_356002,TECNICO DE SALUD,356002,True,True,True,
occupation_type_employee_364005,"TECNICOS ADMINISTRADORES, OTROS",364005,True,True,True,
occupation_type_employee_364006,TECNICOS EN RACIONALIZACION ADMINISTRATIVA,364006,True,True,True,
occupation_type_employee_365001,"TECNICO, COMERCIO",365001,True,True,True,
occupation_type_employee_365002,"TECNICO, COOPERATIVISMO",365002,True,True,True,
occupation_type_employee_365003,"TECNICO, ECONOMIA",365003,True,True,True,
occupation_type_employee_365004,"TECNICO, MERCADOTECNIA (MARKETTING)",365004,True,True,True,
occupation_type_employee_365005,"TECNICO, PLANIFICACION",365005,True,True,True,
occupation_type_employee_366001,CONTADOR MERCANTIL,366001,True,True,True,
occupation_type_employee_366002,TECNICO CONTABLE EN COSTOS,366002,True,True,True,
occupation_type_employee_366003,TECNICO CONTABLE EMPRESARIAL,366003,True,True,True,
occupation_type_employee_366004,TECNICO CONTABLE GUBERNAMENTAL,366004,True,True,True,
occupation_type_employee_366005,TECNICO EN TENEDURIA DE LIBROS,366005,True,True,True,
occupation_type_employee_366006,"TECNICOS CONTABLES, OTROS",366006,True,True,True,
occupation_type_employee_367001,TECNICO EN CIENCIAS SOCIALES,367001,True,True,True,
occupation_type_employee_367002,PROMOTOR SOCIAL (TECNICO ASIMILADO),367002,True,True,True,
occupation_type_employee_371001,"AGENTE, BOLSA",371001,True,True,True,
occupation_type_employee_371002,"AGENTE, CAMBIO",371002,True,True,True,
occupation_type_employee_371003,"ASESOR, INVERSIONES",371003,True,True,True,
occupation_type_employee_371004,"CORREDOR, BOLSA",371004,True,True,True,
occupation_type_employee_371005,"CORREDOR, VALORES",371005,True,True,True,
occupation_type_employee_372001,"AGENTE, SEGUROS",372001,True,True,True,
occupation_type_employee_372002,ASEGURADOR,372002,True,True,True,
occupation_type_employee_372003,"ASEGURADOR, MARITIMO",372003,True,True,True,
occupation_type_employee_372004,"CORREDOR, SEGUROS",372004,True,True,True,
occupation_type_employee_372005,"NEGOCIADOR, SEGUROS",372005,True,True,True,
occupation_type_employee_372006,VENDEDOR DE POLIZAS DE SEGUROS,372006,True,True,True,
occupation_type_employee_373002,AGENTE INMOBILIARIO,373002,True,True,True,
occupation_type_employee_373003,"CORREDOR, FINCAS",373003,True,True,True,
occupation_type_employee_373004,"VENDEDOR, BIENES RAICES",373004,True,True,True,
occupation_type_employee_373005,"VENDEDOR, PROPIEDADES INMUEBLES",373005,True,True,True,
occupation_type_employee_374004,"AGENTE, VIAJES",374004,True,True,True,
occupation_type_employee_374005,"CONSEJERO, TURISMO",374005,True,True,True,
occupation_type_employee_374006,"ORGANIZADOR, VIAJES",374006,True,True,True,
occupation_type_employee_375001,AGENTE DISTRIBUIDOR,375001,True,True,True,
occupation_type_employee_375002,"AGENTE, VENTAS",375002,True,True,True,
occupation_type_employee_375003,"AGENTE, VENTAS/COMERCIO",375003,True,True,True,
occupation_type_employee_375004,"AGENTE, VENTAS/INDUSTRIA MANUFACTURERA",375004,True,True,True,
occupation_type_employee_375005,"AGENTE, VENTAS/TECNICO",375005,True,True,True,
occupation_type_employee_375006,"CONSEJERO, SERVICIO POSTVENTA",375006,True,True,True,
occupation_type_employee_375007,"CORREDOR, FABRICA",375007,True,True,True,
occupation_type_employee_375008,"INSPECTOR TECNICO, VENTAS",375008,True,True,True,
occupation_type_employee_375009,"REPRESENTANTE,COMPAÐIA NACIONAL",375009,True,True,True,
occupation_type_employee_375010,"REPRESENTANTE, FABRICA/CONCESIONARIO",375010,True,True,True,
occupation_type_employee_375011,"REPRESENTANTE, FIRMAS EXTRANJERAS",375011,True,True,True,
occupation_type_employee_375012,"REPRESENTANTE, INSTITUCION COMERCIAL",375012,True,True,True,
occupation_type_employee_375013,"REPRESENTANTE, VENTAS/COMERCIO",375013,True,True,True,
occupation_type_employee_375014,"REPRESENTANTE, VENTAS/INDUSTRIA MANUFACTURERA",375014,True,True,True,
occupation_type_employee_375015,"REPRESENTANTE, VENTAS/TECNICO",375015,True,True,True,
occupation_type_employee_375016,"VENDEDOR, COMERCIO",375016,True,True,True,
occupation_type_employee_375017,"VENDEDOR, INDUSTRIA MANUFACTURERA",375017,True,True,True,
occupation_type_employee_375018,"VENDEDOR, TECNICO",375018,True,True,True,
occupation_type_employee_375019,"VIAJANTE, COMERCIO/AGENTE",375019,True,True,True,
occupation_type_employee_375020,VISITADOR MEDICO,375020,True,True,True,
occupation_type_employee_376001,"AGENTE, COMPRAS/SUMINISTROS",376001,True,True,True,
occupation_type_employee_376002,"AGENTE, SUMINISTROS",376002,True,True,True,
occupation_type_employee_376003,COMPRADOR,376003,True,True,True,
occupation_type_employee_376004,"COMPRADOR, MERCANCIAS/COMERCIO MAYORISTA",376004,True,True,True,
occupation_type_employee_376005,"COMPRADOR, MERCANCIAS/COMERCIO MINORISTA",376005,True,True,True,
occupation_type_employee_376006,EVALUADOR,376006,True,True,True,
occupation_type_employee_376007,"INSPECTOR, SINIESTROS",376007,True,True,True,
occupation_type_employee_376008,"LIQUIDADOR, RECLAMACIONES/SEGUROS",376008,True,True,True,
occupation_type_employee_376009,"MARTILLERO, SUBASTAS PUBLICAS",376009,True,True,True,
occupation_type_employee_376010,REMATADOR,376010,True,True,True,
occupation_type_employee_376011,SUBASTADOR,376011,True,True,True,
occupation_type_employee_376012,TASADOR,376012,True,True,True,
occupation_type_employee_376013,"TASADOR, SEGUROS",376013,True,True,True,
occupation_type_employee_376014,"TASADOR, SINIESTROS",376014,True,True,True,
occupation_type_employee_376015,"VERIFICADOR, SOLICITUDES DE INDEMNIZACION",376015,True,True,True,
occupation_type_employee_378001,"AGENTE DE VENTAS, SERVICIO DE PROTECCIONCONTRA ROBOS E IN",378001,True,True,True,
occupation_type_employee_378002,"AGENTES DE VENTAS, SERVICIO DE ILUMINACION Y LIMPIEZA",378002,True,True,True,
occupation_type_employee_378003,"AGENTE DE SERVICIO DE ADUANA, NO EMPLEADO PUBLICO",378003,True,True,True,
occupation_type_employee_379001,AGENTE TRANSPORTE Y/O MUDANZA,379001,True,True,True,
occupation_type_employee_379002,"AGENTE, OFICINA DE COLOCACION",379002,True,True,True,
occupation_type_employee_379003,"AGENTE, DEPORTIVO",379003,True,True,True,
occupation_type_employee_379004,"AGENTE, LITERARIO",379004,True,True,True,
occupation_type_employee_379005,"AGENTE, MUSICAL",379005,True,True,True,
occupation_type_employee_379006,"AGENTE, PUBLICIDAD",379006,True,True,True,
occupation_type_employee_379007,"AGENTE, SERVICIOS A LAS EMPRESAS",379007,True,True,True,
occupation_type_employee_379008,"AGENTE, TEATRO",379008,True,True,True,
occupation_type_employee_379009,"AGENTE, VENTA DE PUBLICIDAD/ESPACIOS",379009,True,True,True,
occupation_type_employee_379010,"CONTRATISTA, MANO DE OBRA",379010,True,True,True,
occupation_type_employee_379017,"PROMOTOR, DEPORTES",379017,True,True,True,
occupation_type_employee_379018,"REPRESENTANTE, SERVICIOS A LAS EMPRESAS",379018,True,True,True,
occupation_type_employee_379019,"REPRESENTANTE, SERVICIOS A LAS EMPRESAS/ESPACIOS PUBLICITAR",379019,True,True,True,
occupation_type_employee_381001,"AUXILIAR, ABOGACIA",381001,True,True,True,
occupation_type_employee_381002,"AUXILIAR, ACTUARIO",381002,True,True,True,
occupation_type_employee_381003,"AUXILIAR, AGENTE DE BOLSA",381003,True,True,True,
occupation_type_employee_381004,"AUXILIAR, BUFETE/ABOGADO",381004,True,True,True,
occupation_type_employee_381005,"AUXILIAR, CONTADOR",381005,True,True,True,
occupation_type_employee_381006,AUXILIAR ESTADISTICO (EMPLEADO ESTADISTICO),381006,True,True,True,
occupation_type_employee_381007,AUXILIAR MATEMATICO,381007,True,True,True,
occupation_type_employee_381008,"AYUDANTE, CONTABLE",381008,True,True,True,
occupation_type_employee_381009,"EVALUADOR, SEGUROS/PRIMAS",381009,True,True,True,
occupation_type_employee_381010,"PASANTE, ABOGADO",381010,True,True,True,
occupation_type_employee_381011,"PASANTE, ESCRIBANO",381011,True,True,True,
occupation_type_employee_381012,"PASANTE, NOTARIO",381012,True,True,True,
occupation_type_employee_381013,"REDACTOR, POLIZAS/SEGUROS",381013,True,True,True,
occupation_type_employee_381014,"SECRETARIO, JUZGADO, TECNICO",381014,True,True,True,
occupation_type_employee_381015,TENEDOR DE LIBROS,381015,True,True,True,
occupation_type_employee_382003,"RECAUDADOR, IMPUESTOS",382003,True,True,True,
occupation_type_employee_391001,BLASONISTAS,391001,True,True,True,
occupation_type_employee_391002,DECORADOR DE AMBIENTE,391002,True,True,True,
occupation_type_employee_391003,"DECORADOR PROYECTISTA, CINE Y TEATRO",391003,True,True,True,
occupation_type_employee_391004,"DECORADOR, ESCAPARATES",391004,True,True,True,
occupation_type_employee_391005,DECORADOR EXPOSICIONES,391005,True,True,True,
occupation_type_employee_391006,"DECORADOR, INTERIORES",391006,True,True,True,
occupation_type_employee_391007,"DIBUJANTE, CARTELES",391007,True,True,True,
occupation_type_employee_391008,"DIBUJANTE, ILUSTRACIONES",391008,True,True,True,
occupation_type_employee_391009,"DIBUJANTE, INTERIORES",391009,True,True,True,
occupation_type_employee_391010,"DIBUJANTE, MODA",391010,True,True,True,
occupation_type_employee_391011,"DISEÑADOR, ALFOMBRAS",391011,True,True,True,
occupation_type_employee_391012,"DISEÑADOR, DECORACION DE INTERIORES",391012,True,True,True,
occupation_type_employee_391013,"DISEÑADOR, DECORADOR",391013,True,True,True,
occupation_type_employee_391014,"DISEÑADOR, DECORADOR/ESCENARIOS DE TEATRO",391014,True,True,True,
occupation_type_employee_391015,"DISEÑADOR, ENVASES",391015,True,True,True,
occupation_type_employee_391016,"DISEÑADOR, ESCAPARATISTA",391016,True,True,True,
occupation_type_employee_391017,"DISEÑADOR, EXPOSICIONES",391017,True,True,True,
occupation_type_employee_391018,"DISEÑADOR, GRAFICO",391018,True,True,True,
occupation_type_employee_391019,"DISEÑADOR, HERALDISTA",391019,True,True,True,
occupation_type_employee_391020,"DISEÑADOR, HERRERIA ARTISTICA",391020,True,True,True,
occupation_type_employee_391021,"DISEÑADOR, INDUSTRIAL",391021,True,True,True,
occupation_type_employee_391022,"DISEÑADOR, JOYAS",391022,True,True,True,
occupation_type_employee_391023,"DISEÑADOR, MODA",391023,True,True,True,
occupation_type_employee_391024,"DISEÑADOR, MUEBLES",391024,True,True,True,
occupation_type_employee_391025,"DISEÑADOR, ORFEBRERIA",391025,True,True,True,
occupation_type_employee_391026,"DISEÑADOR, PIEZAS DE CERAMICA",391026,True,True,True,
occupation_type_employee_391027,"DISEÑADOR, PRENDAS DE VESTIR",391027,True,True,True,
occupation_type_employee_391028,"DISEÑADOR, PRODUCTOS COMERCIALES",391028,True,True,True,
occupation_type_employee_391029,"DISEÑADOR, PRODUCTOS INDUSTRIALES",391029,True,True,True,
occupation_type_employee_391030,"DISEÑADOR, TELAS Y TEJIDOS",391030,True,True,True,
occupation_type_employee_391031,ESCAPARATISTA DECORADOR,391031,True,True,True,
occupation_type_employee_391032,HERALDISTA,391032,True,True,True,
occupation_type_employee_391033,"PINTOR, TATUAJES",391033,True,True,True,
occupation_type_employee_392001,ANFITRION,392001,True,True,True,
occupation_type_employee_392002,"COMENTARISTA-ENTREVISTADOR, TELEVISION - RADIO",392002,True,True,True,
occupation_type_employee_392003,"CRONISTA, NOTICIARIOS",392003,True,True,True,
occupation_type_employee_392004,"LOCUTOR, NOTICIAS",392004,True,True,True,
occupation_type_employee_392005,"LOCUTOR, RADIO",392005,True,True,True,
occupation_type_employee_392006,"LOCUTOR, TELEVISION",392006,True,True,True,
occupation_type_employee_392007,PRESENTADOR-ANIMADOR,392007,True,True,True,
occupation_type_employee_392008,"PRESENTADOR-ANIMADOR, ESPECTACULOS PUBLICOS",392008,True,True,True,
occupation_type_employee_392009,TECNICO EN COMUNICACION,392009,True,True,True,
occupation_type_employee_393001,ACROBATA,393001,True,True,True,
occupation_type_employee_393002,"AMAESTRADOR, ELEFANTES",393002,True,True,True,
occupation_type_employee_393003,"AMAESTRADOR, FIERAS",393003,True,True,True,
occupation_type_employee_393004,"ARTISTA, MARIONETAS",393004,True,True,True,
occupation_type_employee_393005,"ARTISTA, STRIP-TEASE",393005,True,True,True,
occupation_type_employee_393006,"ARTISTA, TRAPECIO",393006,True,True,True,
occupation_type_employee_393007,"CABALLISTA, CIRCO",393007,True,True,True,
occupation_type_employee_393008,COMICO,393008,True,True,True,
occupation_type_employee_393009,"COMICO, CIRCO",393009,True,True,True,
occupation_type_employee_393010,CONTORSIONISTA,393010,True,True,True,
occupation_type_employee_393011,"DOMADOR, CIRCO",393011,True,True,True,
occupation_type_employee_393012,"DOMADOR, FIERAS",393012,True,True,True,
occupation_type_employee_393013,"ENCANTADOR, SERPIENTES",393013,True,True,True,
occupation_type_employee_393014,EQUILIBRISTA,393014,True,True,True,
occupation_type_employee_393015,"EXTRAS, DOBLES",393015,True,True,True,
occupation_type_employee_393016,FUNAMBULO,393016,True,True,True,
occupation_type_employee_393017,HIPNOTIZADOR,393017,True,True,True,
occupation_type_employee_393018,ILUSIONISTA,393018,True,True,True,
occupation_type_employee_393019,IMITADOR,393019,True,True,True,
occupation_type_employee_393020,"IMITADOR, RUIDOS DE ANIMALES",393020,True,True,True,
occupation_type_employee_393021,MAGO,393021,True,True,True,
occupation_type_employee_393022,MALABARISTA,393022,True,True,True,
occupation_type_employee_393023,PAYASO,393023,True,True,True,
occupation_type_employee_393024,PRESTIDIGITADOR,393024,True,True,True,
occupation_type_employee_393025,TITIRITERO,393025,True,True,True,
occupation_type_employee_393026,TRAPECISTA,393026,True,True,True,
occupation_type_employee_393027,VEDETTE,393027,True,True,True,
occupation_type_employee_393028,VENTRILOCUO,393028,True,True,True,
occupation_type_employee_393029,VOLATINERO,393029,True,True,True,
occupation_type_employee_393030,"OTROS, PAYASOS, ACROBATAS Y AFINES",393030,True,True,True,
occupation_type_employee_394001,"ARBITRO, DEPORTIVO",394001,True,True,True,
occupation_type_employee_394002,ATLETA,394002,True,True,True,
occupation_type_employee_394003,"AUTOMOVILISTA, CARRERAS",394003,True,True,True,
occupation_type_employee_394004,BANDERILLERO,394004,True,True,True,
occupation_type_employee_394005,BASKETBOLISTA,394005,True,True,True,
occupation_type_employee_394006,BOXEADOR,394006,True,True,True,
occupation_type_employee_394007,CATCHASCANISTA,394007,True,True,True,
occupation_type_employee_394008,"CORREDOR, CICLISTA",394008,True,True,True,
occupation_type_employee_394009,"DEPORTISTA, PROFESIONAL",394009,True,True,True,
occupation_type_employee_394010,"ENTRENADOR, ARTES MARCIALES",394010,True,True,True,
occupation_type_employee_394011,"ENTRENADOR, ATLETISMO",394011,True,True,True,
occupation_type_employee_394012,"ENTRENADOR, BOXEO",394012,True,True,True,
occupation_type_employee_394013,"ENTRENADOR, GOLF",394013,True,True,True,
occupation_type_employee_394014,"ENTRENADOR, LUCHA",394014,True,True,True,
occupation_type_employee_394015,"ENTRENADOR, YOGA",394015,True,True,True,
occupation_type_employee_394016,FUTBOLISTA,394016,True,True,True,
occupation_type_employee_394017,JOCKEY,394017,True,True,True,
occupation_type_employee_394018,"JUEZ, BOXEO",394018,True,True,True,
occupation_type_employee_394019,"JUEZ, CANCHA",394019,True,True,True,
occupation_type_employee_394020,"JUEZ, SALIDA/CARRERAS",394020,True,True,True,
occupation_type_employee_394021,LUCHADOR,394021,True,True,True,
occupation_type_employee_394022,"MONITOR, CULTURA FISICO",394022,True,True,True,
occupation_type_employee_394023,"PICADOR, TOROS",394023,True,True,True,
occupation_type_employee_394024,"PILOTO, CARRERAS/AUTOMOVILES",394024,True,True,True,
occupation_type_employee_394025,"PROFESOR, AJEDREZ",394025,True,True,True,
occupation_type_employee_394026,"PROFESOR, BILLAR",394026,True,True,True,
occupation_type_employee_394027,TORERO,394027,True,True,True,
occupation_type_employee_394028,VOLEIBOLISTA,394028,True,True,True,
occupation_type_employee_394029,"OTROS, ATLETAS, DEPORTISTAS Y AFINES",394029,True,True,True,
occupation_type_employee_395001,ACOLITO,395001,True,True,True,
occupation_type_employee_395002,"AYUDANTE, CULTO",395002,True,True,True,
occupation_type_employee_395003,DIACONISA,395003,True,True,True,
occupation_type_employee_395004,DIACONO,395004,True,True,True,
occupation_type_employee_395005,EVANGELIZADOR,395005,True,True,True,
occupation_type_employee_395006,FRAILE,395006,True,True,True,
occupation_type_employee_395007,"MIEMBRO, EJERCITO DE SALVACION",395007,True,True,True,
occupation_type_employee_395008,"MONJA, NIVEL MEDIO",395008,True,True,True,
occupation_type_employee_395009,"MONJE, NIVEL MEDIO",395009,True,True,True,
occupation_type_employee_395010,"PREDICADOR, SEGLAR",395010,True,True,True,
occupation_type_employee_396001,"BAILARIN, PEÐAS, SALSODROMOS, RESTAURANTES TURISTICOS",396001,True,True,True,
